user_id,book_id,rating
40133,104,5
39847,7749,3
28889,522,4
39847,9188,3
39117,398,2
40137,587,3
40137,484,5
2694,1892,4
40137,1389,3
40137,1645,5
39888,3013,3
40137,4282,1
40138,101,5
40138,2615,4
40138,2233,4
40138,534,5
40138,372,5
40137,398,5
40138,508,5
6515,484,4
40138,2044,5
40138,1460,5
40137,658,4
40138,895,3
40137,104,5
5018,212,3
39605,104,4
38481,8983,4
40086,5385,4
40140,1090,5
40143,249,5
40143,101,5
40143,372,5
40143,534,5
40092,4508,3
31857,1421,4
40144,3598,5
40144,2770,5
40144,658,5
40146,104,5
18593,1230,5
40145,815,1
40146,9173,5
254,467,4
13241,815,4
40144,115,5
31708,9188,4
40147,104,2
40148,657,3
40148,249,5
27543,2514,5
27543,5923,4
13965,249,4
28970,1451,3
27922,268,4
5541,1090,5
38845,467,3
39691,6465,3
40150,753,5
40154,815,3
40154,212,5
23539,8098,3
11753,9263,4
15162,1715,4
40143,4426,4
9983,1199,4
9983,3672,4
9983,4574,4
9983,5173,4
9983,4507,4
9983,5586,4
9983,5181,4
9983,4494,4
9983,5331,4
9983,5366,2
10524,2241,3
12601,6194,4
40143,484,4
40143,4282,2
40143,1421,4
40143,3195,4
40143,587,3
28405,1346,3
32976,2013,4
35735,8983,3
40159,6126,4
40159,374,5
36590,249,5
36590,268,3
36590,1077,4
36590,2766,3
36590,372,3
36590,1096,4
36590,1156,4
36590,398,5
40162,104,4
40162,212,4
8330,3092,3
5619,1370,3
39924,1199,4
39924,753,4
39924,2514,5
39924,7784,4
21273,7844,5
13178,572,5
39924,101,4
40165,104,4
9435,948,5
40165,212,4
40164,2117,3
40164,249,3
10201,268,3
40168,104,5
40168,115,5
40167,3791,5
40168,516,5
40168,3186,5
30564,522,3
40167,4108,2
19753,3958,4
23539,917,4
35463,587,4
16706,572,4
40028,101,4
26923,2029,4
40028,115,4
26923,2013,3
24970,1090,4
15510,657,4
36140,1796,2
26079,3296,3
40171,948,5
26079,1096,4
26079,3856,3
40173,104,2
40173,6234,3
40173,5128,4
40173,484,3
40173,2189,4
40173,3013,4
40173,101,5
40173,372,5
40173,534,5
40173,2615,3
40173,1156,2
40173,1096,3
40173,2102,3
40174,3524,4
26079,522,4
40174,572,4
40174,104,5
40172,101,5
40172,895,3
23472,658,4
40178,2760,4
40178,6630,5
40178,4874,5
40178,6568,5
40178,7883,5
40178,5752,5
40178,4494,5
31497,5587,5
40178,2843,5
40088,6042,5
40179,9316,5
20274,1171,3
3831,522,2
7074,2136,2
40045,1792,4
38174,9497,3
40180,1337,3
40180,2881,4
40180,5099,3
40180,212,2
40181,2155,5
40180,587,5
40180,484,3
40180,4130,1
40182,657,2
40182,3869,3
40182,104,4
14276,8676,3
4175,867,4
40174,2616,4
40182,5037,5
40174,658,5
40174,398,4
16751,1005,3
16751,104,5
39847,1796,5
39847,6413,4
40172,3296,2
40172,867,4
40172,212,4
40172,407,5
5918,374,4
39353,587,3
39353,249,3
40186,3651,1
40185,9341,2
40187,104,1
15963,9018,3
30528,867,3
38915,1230,3
38915,1346,3
40062,1460,3
40062,5347,5
23765,5097,5
15345,522,5
24598,115,4
32208,3333,5
40194,2189,3
40194,3013,3
40194,104,4
6124,7311,3
32512,2661,3
40195,5587,5
6457,9018,4
40194,374,5
40194,1362,3
10759,4213,4
33770,534,4
36498,1171,5
40090,3156,5
40090,8355,4
12338,534,3
40171,2136,2
40171,2013,3
36776,2487,3
40171,815,2
6518,815,3
40171,508,2
27666,8097,5
40189,5332,5
40189,1362,5
40189,2056,5
5572,374,5
40204,9018,5
40204,7386,5
36798,522,5
40204,212,5
40204,1090,5
39660,682,3
39660,104,3
9795,1835,5
27923,1362,4
27923,2056,4
38756,8098,3
38756,1337,5
38756,2677,5
38756,2881,5
38756,2944,5
38756,5099,5
40208,587,5
15965,3828,5
10812,2013,4
10812,115,3
10812,407,4
40210,815,4
40210,212,4
40210,101,5
40210,372,5
23216,5923,5
21049,2062,5
21049,4304,4
21049,5926,3
40214,104,5
36455,2155,4
37949,917,4
21229,467,3
40215,8479,5
40215,5150,4
40215,5911,4
40215,7449,4
40216,374,5
40216,7917,5
3789,104,4
40215,115,4
40204,7522,5
40221,104,5
40221,658,4
40221,1156,4
40221,9550,5
40221,895,4
27392,467,4
23038,374,4
40222,104,2
37036,115,4
37036,948,5
37036,587,5
37036,9864,4
37036,8479,5
37036,5911,5
37036,104,3
37036,467,5
37036,682,5
37036,658,5
40225,4494,5
40225,2514,2
40225,1199,3
40225,3651,3
40225,6331,4
31382,572,5
40226,374,4
23390,828,4
23390,2451,4
40226,1460,4
40227,1370,2
40227,867,4
40227,7285,3
24699,5587,5
18229,5401,3
31148,7749,4
40230,1715,4
39471,2029,3
12679,430,5
40233,115,4
40233,101,3
40233,372,3
40233,1460,3
40233,249,3
40233,484,3
29159,1421,4
21170,3333,4
21170,249,4
37946,2462,2
29304,2825,4
29304,3174,5
29304,3601,4
29304,4806,5
577,3958,3
577,3195,3
577,7311,4
577,9506,3
40236,2155,4
39419,3856,2
33146,3625,4
12856,212,3
39861,115,1
39467,9439,4
26425,1362,2
40239,3601,5
40239,2825,5
40239,3174,5
40239,4806,5
40239,5672,5
40239,5951,5
40239,6797,5
40240,268,4
40240,212,4
10223,1077,3
10223,5429,4
10223,917,4
40240,115,5
10223,7551,5
40241,212,3
28273,484,4
32493,4806,5
32493,5672,5
32493,5951,4
32493,6797,4
11276,9074,3
23732,3703,4
5842,1460,5
34088,1199,3
34088,3672,4
34088,5173,4
34088,5331,3
34088,4507,4
34088,4494,3
34088,5181,4
34088,4574,4
34088,5366,4
34088,5586,4
28775,268,2
40243,2290,5
18990,4508,4
12390,1792,4
12774,5556,2
39847,4130,3
37493,5047,5
15849,2825,4
15849,3174,4
15849,3601,5
15849,4806,5
15849,5672,4
23231,1796,5
27543,1451,4
2444,7271,3
37493,8320,1
40233,587,3
40247,6192,5
40247,1096,4
40247,9554,4
40248,249,3
40248,867,1
40248,115,1
40248,682,3
28007,8600,2
40233,7285,5
28007,398,3
28007,407,3
18593,1346,5
14359,2056,4
30270,2441,5
20759,9574,4
20759,268,4
20759,7311,2
27587,374,4
11855,268,5
11855,115,5
24670,9199,4
37378,1421,4
29151,5625,4
18146,407,2
27974,7551,3
27974,3560,3
27974,4788,4
9284,3504,4
24568,115,5
2727,522,3
35902,522,3
33145,1421,3
33145,8814,5
40260,1715,5
40260,2155,4
38996,7311,3
40261,6165,3
40261,104,5
40261,682,2
38009,2914,5
40240,3856,4
40264,1156,4
40265,2233,5
27974,522,4
27974,5398,4
27974,1077,4
13724,1337,5
30196,682,5
15499,2056,3
15499,1362,3
39874,212,4
39874,587,4
39741,115,3
30180,6895,3
40268,2526,5
40268,2766,5
6524,4788,4
40271,6331,5
40271,7784,5
40272,657,2
40272,407,3
40272,948,4
40273,104,4
40272,115,3
40272,516,3
40272,212,3
40275,249,3
30196,104,5
40067,3651,1
40112,6411,5
40112,5398,4
40112,5993,4
40112,4874,4
40112,7660,5
40112,9213,5
40277,1171,4
40277,3322,4
40260,8320,3
40260,2487,4
40260,5047,4
31220,815,4
40238,1337,4
15658,9240,2
40278,484,4
40278,5947,5
40278,9025,3
40278,6917,3
40278,2029,4
40278,7066,4
40141,1389,3
40141,8097,1
36488,8814,3
38822,2155,4
38945,372,4
38945,115,4
38945,5297,5
38945,467,4
38945,2928,4
40141,6196,3
35245,572,4
38958,249,4
38958,115,4
38958,268,4
38958,948,3
38958,3958,4
40282,682,5
40284,682,5
40284,1171,4
40284,398,4
40282,115,5
40282,101,5
40282,1096,5
40282,1315,5
40282,828,5
40282,1077,5
31528,1077,5
40282,374,5
40282,7917,5
40285,4005,3
40285,407,4
40285,484,3
40285,101,4
40285,534,3
2040,407,2
40286,682,4
40286,2928,3
40286,5274,4
37173,104,5
40288,2155,4
40288,372,5
40288,9240,4
12589,1230,4
12589,1346,4
20344,115,4
11566,658,5
11566,249,5
11566,587,5
23623,6364,4
23623,1090,4
1073,1928,4
502,917,2
1073,1315,3
14515,572,5
31037,508,4
40206,2155,5
18480,572,5
36743,101,5
5076,101,4
39975,212,3
36743,372,5
36743,534,4
10784,587,4
25801,2881,5
31305,104,4
259,268,3
259,212,4
259,883,4
259,1096,5
259,1156,5
27986,7963,5
36947,9143,3
22997,9287,3
30920,1495,5
30920,407,4
30920,657,4
30920,883,4
30920,5556,1
30920,249,5
30920,115,4
30920,104,4
30920,212,4
30920,6042,5
1543,407,4
40288,104,5
6996,212,3
6996,883,3
6996,374,3
21019,9483,4
35873,917,4
40300,5714,3
40300,2241,3
40300,3111,3
40301,268,5
40301,104,5
40301,682,5
40301,3791,5
40301,2062,5
40301,895,5
40301,3588,5
40301,572,5
40301,2797,5
40298,658,5
40303,212,4
40303,1171,4
40302,1892,4
40302,7735,3
40302,212,3
40303,682,5
40302,682,5
40298,374,4
40298,430,3
5872,2189,4
40303,484,2
40303,115,5
9322,1892,5
40298,372,4
21888,2487,4
22485,5091,4
40298,212,4
40298,516,3
40298,587,4
40298,467,4
40298,398,3
40298,1005,2
16000,6546,3
40306,917,3
534,587,3
40298,508,4
30610,9715,3
23132,3186,3
28238,815,4
40308,249,4
40308,268,5
40305,1362,4
9129,508,4
9129,1796,5
40310,268,2
40310,484,3
40310,1389,4
40310,1645,5
40283,212,5
40283,5448,4
11590,572,5
40283,2284,4
40312,407,5
7770,6364,3
39899,1392,5
17198,7874,4
39899,484,5
14353,8600,4
15558,4788,4
23765,3322,3
222,1715,4
25433,2677,5
25433,2944,4
37755,6625,4
40316,104,4
40316,374,3
40316,3645,3
40316,398,3
37493,2102,5
27774,1835,2
40317,1346,5
40317,917,5
15865,9630,4
40317,522,4
40319,1156,3
40319,5090,3
40319,7917,3
33718,1645,3
40319,8666,3
40319,2897,3
40319,8930,5
40319,8023,3
6116,374,3
6116,657,3
36947,1199,4
36947,3672,4
36947,5173,4
36947,5331,4
36947,4507,4
36947,4494,4
36947,5181,4
36947,4574,4
36947,5366,4
36947,5586,4
36947,9037,4
5268,828,3
36947,1077,1
36947,8097,1
40318,407,5
40318,948,3
4219,1282,4
12632,5923,5
37493,522,5
37493,2241,5
35121,1199,3
35121,1077,3
26042,5933,5
40322,115,3
40322,101,5
40322,2925,3
40322,534,4
40322,1096,4
40326,3915,4
40326,5714,5
40326,2189,4
40326,3111,5
40326,5332,5
40327,3869,4
40327,682,1
40327,212,4
40325,1392,5
12333,3645,4
29581,104,4
29581,522,4
40329,104,2
40331,883,4
39816,3645,5
40331,249,4
40331,115,4
40331,948,4
40331,101,3
40331,372,3
40331,1102,3
40331,374,2
40331,508,3
40331,2661,3
40331,1460,4
40331,2117,2
40331,2897,3
32318,2661,4
20749,430,4
15858,212,3
15858,115,3
15858,948,4
40303,3791,4
33043,2102,4
33043,2189,5
4674,522,5
39008,534,4
40325,1796,5
2921,522,5
40332,5047,3
15336,7470,2
40332,2241,3
40332,2616,3
40332,2487,4
34392,7894,4
40332,104,4
23484,828,3
30727,104,5
30727,815,5
30727,516,5
17083,2451,3
5393,8931,3
5393,5347,3
5393,1337,4
5393,2944,4
5393,2487,2
5393,7883,5
15858,101,3
40334,2233,4
28135,572,3
40321,7916,2
34952,5551,4
17307,407,4
40328,4009,4
34128,2056,3
34128,1362,3
40338,516,5
40338,212,2
40339,522,2
40297,3958,3
40297,115,3
40297,2284,4
3670,1315,4
3670,2386,4
3670,895,4
39310,8382,3
22966,1421,3
40343,407,2
40343,115,4
40344,3915,3
40343,948,4
40344,2102,3
40344,104,3
40344,5332,3
29914,657,4
32380,4130,3
26010,104,4
38579,2760,5
9777,3013,3
40340,484,1
23472,3588,5
23472,115,4
40352,2062,4
40352,2278,4
33954,2828,4
29040,5556,3
29040,3869,4
29040,657,4
11566,484,5
11566,3338,5
33954,3915,2
40353,657,4
21843,2056,1
40353,8929,4
38271,1315,3
19351,6546,3
5287,6126,3
33288,212,3
25006,430,5
19775,1230,4
19775,1346,4
38216,212,5
40356,101,5
40356,1715,5
40356,508,5
38690,572,4
31857,867,5
13133,2155,5
22333,9506,2
37669,1230,5
37669,917,4
20381,2487,4
38067,508,2
40360,4494,4
40360,1199,5
40360,4507,4
40360,6196,4
40360,104,5
40360,212,4
40360,1715,4
40360,895,4
40361,7894,5
40340,815,4
40340,9550,5
25943,867,4
12468,4806,4
10123,6194,3
30285,2760,4
30285,6568,4
30285,5923,3
40302,8931,4
40302,1005,4
40302,1928,4
40302,6125,4
39537,1421,5
31791,9356,3
36275,115,4
40362,2136,5
40362,4009,5
28517,5126,3
28517,7602,3
18480,3566,4
90,1495,5
33609,1362,4
33609,2056,4
25433,484,2
32205,3322,2
40369,522,5
40369,9922,5
10941,2278,4
10941,3651,5
40370,8497,5
40088,1171,3
40088,115,5
40088,268,5
33307,1346,5
27441,572,4
28186,2241,3
28186,6798,3
28186,7814,3
21933,522,4
28186,2102,4
31185,1835,4
8984,467,1
39460,815,5
40370,8382,3
19717,917,4
38846,268,5
35865,6625,2
26885,6723,4
901,1315,2
24675,917,4
36011,5551,5
36011,9263,4
2405,249,4
39859,398,4
28685,2155,3
40275,2193,4
11672,753,4
6972,2661,3
33288,522,3
2822,522,5
21998,1005,5
15841,917,4
6829,2117,4
40371,407,2
40371,948,4
40371,115,5
40371,658,2
40371,5097,4
9676,3601,4
2965,467,2
32961,3013,3
32961,2189,5
9625,2029,3
620,3504,5
30589,587,4
40386,657,4
40386,249,4
40386,516,3
40386,115,3
40386,268,5
40387,4009,4
40386,212,4
40386,895,2
14340,7883,4
8411,3092,3
40387,1645,4
40387,3915,2
9240,2825,4
5986,2062,5
393,4282,4
26897,753,4
40389,2233,4
40389,1102,5
40389,7796,5
18597,467,5
14649,6192,4
14943,2462,4
40390,212,4
40389,4009,5
17861,467,3
40392,268,5
40392,7763,2
23143,753,4
20507,9036,4
40395,5980,5
40394,372,5
40394,101,5
40294,115,5
40294,101,5
40294,372,5
40294,2615,5
40294,534,4
40294,1096,4
40294,828,5
40396,1156,4
40396,372,4
40396,534,4
40396,3555,5
40396,5693,5
40389,484,3
40396,268,4
18290,1102,4
18290,4391,3
18290,4130,3
30840,1077,4
40397,1495,5
40397,1843,5
40397,657,3
40397,268,5
40397,212,5
40397,587,4
40397,2615,4
40270,9038,5
16385,9177,3
40398,374,5
40398,2102,5
40400,268,4
40400,1715,4
40400,3322,4
24712,6840,4
25627,917,4
39317,9341,3
32522,115,3
32522,212,4
32423,9588,4
40408,1715,4
3831,430,4
40408,1460,5
40409,2278,4
35958,572,3
40410,883,5
40410,115,4
40410,948,4
40410,407,3
40411,104,4
40408,104,5
40410,1171,4
40409,9724,4
40410,6664,3
8537,104,4
32493,6169,5
40412,249,2
33417,101,4
23143,2110,4
25222,2914,4
40414,1715,5
39729,1171,5
40414,104,4
20851,7593,5
39474,9715,5
40418,682,3
40418,374,4
40419,101,3
405,3828,3
38924,2278,5
40420,1171,5
40420,115,1
40420,104,5
40420,212,5
40420,101,3
38821,268,5
20797,4806,5
9364,657,3
9364,4108,4
22574,212,4
22574,1090,4
22574,522,5
22574,249,5
20084,4806,3
40424,407,3
40424,5037,3
40424,212,4
40424,7599,4
40424,115,2
40424,522,2
40424,2284,2
40426,1451,5
40426,815,5
4306,407,2
23143,3932,3
12736,1715,5
40423,534,3
40423,1096,5
16065,8755,4
10971,467,5
20385,2117,3
40423,398,4
38881,1090,5
38881,104,3
38881,658,4
2939,1843,3
40430,682,5
19467,2029,2
40432,815,4
40432,268,4
33565,104,5
40432,104,4
40432,212,5
8951,1460,4
38934,9173,5
40434,587,5
40326,7814,2
40326,3013,3
40326,6709,4
40326,6126,5
10628,268,4
33718,104,2
26012,6797,3
40412,2462,3
40412,7763,2
40412,5037,3
13799,658,4
40440,522,4
40439,2928,5
6795,6125,4
28374,1892,5
18195,828,4
18195,1370,3
1902,6636,3
39328,4784,4
35646,1337,4
35646,2677,4
35646,2944,4
35646,2881,3
8059,6234,3
38677,3893,3
21323,8389,4
38084,3333,3
27809,534,4
37884,2386,4
40448,1362,2
40445,2487,4
40447,398,4
15255,101,3
20355,467,3
14348,104,4
30892,1090,3
37493,5429,5
34404,572,4
5359,572,5
40394,522,5
40394,2770,5
241,268,5
21666,249,3
5690,5332,4
38388,1156,4
35962,104,4
40453,1460,4
40453,374,5
40453,101,4
40453,895,5
40453,534,4
1279,115,3
12866,430,4
40453,6042,4
40453,115,4
40453,948,3
25876,5090,3
10721,407,4
40382,104,4
18433,115,4
40456,1102,3
40457,682,5
40456,268,4
40457,1715,4
15841,1230,5
40459,115,4
40459,2812,3
40421,249,2
40461,212,1
40445,5429,3
40462,2797,4
40462,3893,3
28445,2102,3
28445,2241,3
28445,3524,3
28445,5347,3
24009,398,4
28306,467,3
1218,508,5
27165,7916,3
40452,5625,4
40432,467,4
40462,374,5
40466,104,2
40466,917,4
40302,4784,2
31803,2969,5
40468,753,4
40468,6798,4
40468,1337,5
40468,101,4
40468,1096,5
40468,1156,5
40468,5693,5
40468,398,4
40468,508,4
40469,212,4
40468,2677,5
40468,2881,5
40468,2944,5
40468,5099,5
40469,104,4
23778,3092,4
31165,1792,4
29768,104,4
40475,753,5
40473,104,3
40369,5947,5
40474,4885,4
39008,104,3
40476,249,3
23054,572,4
40476,104,2
40478,1346,4
40478,917,5
40478,1230,5
40478,2828,5
15435,657,3
40479,5401,3
40479,5019,3
40479,5980,5
40479,4494,5
40479,1199,5
40479,4507,5
40479,5366,5
40479,753,5
40479,1451,5
40479,9037,5
40479,5181,5
40479,1315,4
40479,2526,4
40479,1346,5
40479,917,5
40479,1230,5
40479,104,4
40479,516,5
40479,6461,5
40479,6331,5
40479,3915,5
36608,115,2
36608,268,3
36608,430,4
36608,5933,4
34606,815,5
34606,104,4
34606,516,3
14518,1928,5
13672,4508,4
40480,5099,5
17220,3333,5
36608,104,3
40482,6364,3
40482,484,3
40482,1645,4
12819,398,3
40482,430,3
40482,1282,4
36608,3156,4
36608,6625,4
23143,4739,4
29952,658,5
29952,430,4
40482,3566,5
40482,658,5
40484,682,3
40484,268,4
40485,1495,1
40485,1090,4
40452,9554,5
40485,101,4
40485,1156,4
40485,1096,4
40485,7522,4
40485,5693,4
40485,3555,4
40485,508,4
5393,372,1
40486,1077,5
18282,4793,3
27426,5150,3
19,104,3
13154,407,5
40488,587,4
40488,828,5
40488,753,4
40106,3915,5
40488,1715,1
5350,1230,5
5350,1346,5
1519,430,5
28517,9356,2
949,4005,4
949,9497,5
40238,2677,4
40238,2944,4
40488,4711,5
40492,104,4
30235,430,4
30235,1282,3
30235,534,3
30235,8517,2
40492,516,5
30235,1362,3
30235,2056,3
40493,2136,5
40492,658,3
1432,8517,3
15394,7660,4
2907,407,4
15394,6411,4
38965,3645,4
34283,8930,4
40497,6042,4
40497,115,3
10468,115,4
23496,2278,3
17671,657,4
19214,7066,1
37518,917,3
37518,1230,3
37518,1346,3
8978,1495,5
39759,3651,5
3694,2441,3
36135,572,4
36135,2241,5
40458,3111,3
40452,1156,4
40452,7372,4
11017,7602,5
40452,534,3
40452,8676,3
38934,5297,5
40452,3338,3
2336,1005,4
36769,572,3
40501,587,2
36769,867,4
36769,587,3
40501,657,1
40452,3560,4
10550,3156,4
40452,1096,5
40452,101,5
40452,2770,4
40502,2102,3
40088,658,5
40088,883,4
40088,572,4
11393,467,5
16061,1005,3
21757,3174,5
21757,2825,5
32961,2828,3
39927,104,1
39927,115,3
40502,657,3
39927,948,2
39927,3504,5
39927,249,3
39927,212,2
11237,4130,3
37949,1230,5
37949,1346,4
8213,3013,4
12390,3186,3
40510,3598,3
14414,374,5
40366,4009,4
40510,484,4
40510,1389,3
40510,1645,5
40510,4282,3
40275,101,4
14632,658,3
34830,9794,4
34830,658,5
34830,115,5
40509,2056,3
40509,1362,3
25928,2278,3
31072,212,4
31072,268,4
40512,682,4
17041,948,5
40516,1199,1
40516,1077,1
40516,753,1
40516,1451,1
40516,2514,2
40516,5202,1
40516,1315,1
40516,828,2
40516,1370,1
40516,2766,2
40516,2526,3
40516,5401,1
40516,4012,1
40516,4213,1
2947,4426,3
2947,4509,5
38855,1362,4
38855,2056,4
38855,4012,4
8837,5933,4
30285,4282,3
40518,2514,5
6018,6191,4
40520,1451,5
40520,1315,4
40520,815,5
40518,682,5
40520,104,3
40520,682,5
40518,1090,5
40518,8112,5
40518,1156,5
40518,5693,5
40518,2044,5
40518,2661,5
2253,572,3
36009,104,5
40522,249,5
40522,867,4
32132,2969,4
30347,6194,3
40528,484,5
40528,572,5
24040,430,3
40530,407,3
40530,948,4
40530,104,1
40530,115,5
35617,658,4
40530,3588,5
2553,407,4
2553,115,4
2553,516,4
2553,268,4
2553,104,4
2553,484,2
2553,682,4
2553,572,4
2553,1715,4
24982,572,3
10668,407,5
35762,104,4
13620,917,5
13620,1230,5
13620,1346,5
13620,2828,5
13620,104,4
13620,5429,5
13620,2241,5
40533,2241,5
40533,104,5
40534,6840,4
40534,3791,5
40534,2062,4
40534,115,5
40534,4304,5
40538,407,4
414,9794,4
20283,268,4
20283,9188,3
20283,1005,4
20283,5448,5
40538,883,4
40538,3791,3
40536,104,5
40536,1337,4
37820,372,3
40536,2944,4
40539,2155,5
40539,398,4
33019,3791,3
915,5752,4
915,3897,5
915,1156,4
915,1096,4
915,398,5
40540,534,4
39979,2102,5
915,104,5
915,815,5
4403,467,3
27346,7551,3
38648,2062,5
40543,1282,4
40543,3828,3
40543,430,5
69,572,3
40534,9506,3
40534,5478,3
5812,5911,4
40534,5926,3
40534,212,1
40534,407,1
31148,2925,3
14147,917,3
25576,3958,4
39426,1843,3
25576,407,5
2822,2029,4
25576,1892,5
25576,101,4
40429,430,4
6327,1230,4
25770,534,3
25770,372,5
15409,2914,2
40144,7540,4
40546,249,5
40546,516,4
40546,467,4
40546,587,5
40546,658,3
27861,7599,4
40548,2044,1
15841,1346,5
40549,4108,5
40549,5774,5
40550,7824,3
40550,9434,2
40550,1337,4
40550,1362,3
40550,2056,3
40549,1835,5
40551,115,5
40551,374,5
40549,3156,4
40551,2451,5
40551,508,4
40551,398,5
40551,9554,5
40551,101,5
40551,2615,5
40551,1096,4
40551,1156,4
40551,467,4
9413,4304,3
23425,534,5
40560,1337,5
32127,3893,5
28597,2925,3
5308,6546,3
22083,1171,2
39877,572,5
37493,7336,5
40564,5951,3
40564,2155,2
40564,104,5
40564,9550,5
40564,5693,4
40564,2616,4
40564,815,5
40536,753,5
40536,2110,3
40536,3932,4
40552,2155,4
40565,1892,3
40565,9574,4
40567,104,5
40567,101,5
40567,372,4
40566,7894,5
40567,522,5
40567,467,4
40567,484,4
40566,374,5
27974,5429,3
27974,7336,3
40570,1171,3
40570,1077,5
40571,104,5
16682,3625,4
34932,572,5
34932,883,5
34932,5395,2
34932,1171,5
28485,407,5
40552,1230,4
40571,522,4
33615,682,1
40557,572,3
40557,2386,4
33615,7917,3
40573,115,4
40573,948,4
23668,2661,4
40574,2928,5
40574,7894,5
40574,4005,5
40574,2812,5
33484,4784,2
40510,9439,3
7177,3195,5
5495,572,4
40510,8654,4
39432,101,4
39432,534,4
39432,9025,4
23489,1796,5
6885,1892,2
9849,5923,4
31595,1843,3
40585,374,3
9849,372,4
36285,572,5
36285,522,5
20264,1005,4
3768,268,4
21318,1362,2
22528,2044,3
9849,8930,4
40588,4012,2
40587,1715,3
40588,249,3
40588,115,5
40588,587,3
40588,212,3
40588,522,2
40588,430,4
40588,484,4
40588,7735,1
40588,682,3
11269,8062,4
38835,508,3
26033,2062,4
30430,2944,5
31115,867,5
27974,5128,3
17458,407,3
17458,115,2
17458,682,2
40591,1230,5
40591,2828,4
40591,1346,5
40591,682,1
40591,1096,2
40591,917,5
38647,2487,3
40592,2278,4
40552,917,4
40552,1346,4
9240,3174,4
1658,467,4
38480,917,3
11551,572,5
14848,3915,3
19294,7093,3
14848,682,3
16589,8940,5
15737,828,4
19343,3186,5
33586,398,3
40336,4009,1
15491,6723,3
40602,867,1
4945,4473,4
4945,1171,3
3033,6917,5
40604,2770,5
29955,1928,3
40604,484,4
40604,104,4
40604,815,5
40604,1090,5
39328,3893,4
40607,115,2
40607,101,3
40607,1096,5
40607,374,5
31409,3248,5
29492,104,3
21662,5587,3
6632,1005,3
560,682,5
40609,2241,5
40609,6150,5
40609,6252,5
40610,104,4
32486,115,4
32486,212,3
23981,2914,5
17070,6546,4
40604,4426,3
10575,1796,5
22421,5478,2
22421,5395,5
28699,101,4
40613,8600,4
29051,467,5
39596,5090,4
40615,5037,2
40615,657,3
40615,268,4
40615,2013,3
40615,104,3
40615,212,3
40615,4473,3
40615,4108,4
29514,1282,5
40615,9627,3
40615,4304,3
29514,212,5
40615,2284,4
40615,4899,4
29514,1835,3
39194,1843,3
5573,5091,4
39812,398,3
39812,1460,5
40622,2526,5
40620,407,5
40622,3651,5
40620,268,4
18730,5448,4
40620,101,5
22797,3298,4
10157,682,3
40551,9574,4
1715,7794,5
20689,3338,4
13509,1102,3
40625,508,4
6145,5297,3
40625,1460,3
18202,430,4
11551,2615,4
733,372,3
40615,2462,4
40627,2155,3
40284,4793,3
28527,3298,4
21979,2881,4
40154,2029,4
40630,268,4
40630,1843,5
40630,115,4
40630,467,3
40630,430,4
15422,1715,5
16967,2928,5
775,6364,2
10910,104,3
26661,4005,3
26661,1171,3
34444,883,5
26661,407,5
26661,948,5
26661,268,4
26661,115,4
40635,5980,5
26661,104,4
40635,2526,3
11879,268,4
40634,3111,5
26661,658,3
11879,467,4
40635,682,4
40635,101,4
40635,1156,2
40635,1096,3
40635,2044,5
25823,104,4
25823,115,2
25823,249,5
25823,212,2
25823,268,4
25823,867,5
25823,2914,3
25823,587,5
25823,407,3
25823,572,5
25823,522,3
39930,587,4
26193,7824,4
26193,9434,4
26193,9074,4
267,9627,3
39930,1796,5
39546,7540,3
39546,3598,4
18730,212,4
40453,104,4
18593,2828,4
40453,212,3
18730,883,5
18730,657,4
18730,2462,4
18730,4130,3
18730,3869,4
28168,115,4
37995,5993,5
32114,917,2
25314,883,3
37023,9341,3
40640,682,2
40640,2928,2
40640,1460,3
40641,522,5
31540,8389,4
40632,5126,4
40632,3156,4
40632,8355,3
40632,658,4
40632,3560,3
24298,8355,3
30569,7784,5
30569,9779,5
40645,2661,3
40645,5714,4
37048,212,5
40646,407,5
40646,948,4
40646,1171,5
40646,3322,4
40646,115,4
11998,522,4
39419,9715,3
39419,115,4
40647,1230,5
40647,2828,5
40647,3111,1
40647,3915,5
18480,516,5
40647,1346,5
14522,4304,5
40647,2117,4
40647,7917,3
40647,398,4
40647,2044,1
40647,1460,3
40647,2189,5
40647,104,1
40647,8666,2
32405,6625,1
40648,657,4
40639,1392,3
40649,104,5
40649,522,5
40649,2386,5
40649,2451,4
40639,398,3
40649,1645,5
32492,2155,5
40639,522,4
40646,268,4
39951,657,4
40646,101,5
39951,2284,1
31404,5395,3
2822,3566,3
30892,3555,3
11998,7022,1
40644,1171,3
18276,407,5
13362,7593,4
40650,104,5
40650,8497,5
40650,1199,3
40650,1495,3
40650,815,4
40650,249,5
40650,484,4
40650,101,5
40650,1090,5
40650,5128,5
40650,372,4
40650,1392,4
40650,4788,4
40491,2062,5
40650,658,4
31596,3296,3
31948,1090,5
40652,895,4
40652,372,4
40652,534,4
40652,1102,5
40652,3555,3
40652,374,5
40652,508,4
40652,1460,4
40652,5693,4
40652,1392,3
40652,3338,3
21117,917,4
15841,2828,5
35109,467,4
11513,7844,4
9269,3915,3
38167,268,2
38622,5385,3
17681,249,5
31528,5398,5
31528,5993,5
31528,4874,5
31528,7660,5
40662,374,4
40662,5347,4
40662,3524,5
40663,1495,4
40663,2451,2
40663,1315,2
40663,5019,2
40663,4012,3
40663,3248,5
40663,1096,4
11158,3703,4
40664,4005,3
38833,104,5
