goodreads_book_id,tag_id,count
123063,22944,7
123063,26838,7
123063,28298,7
123063,25153,6
123063,25000,6
123063,9477,6
123063,751,6
125502,30574,111
125502,251,54
125502,11590,42
125502,22034,38
125502,4949,34
125502,8067,32
125502,248,31
125502,18326,28
125502,32586,24
125502,261,24
125502,272,23
125502,18367,21
125502,30521,20
125502,254,20
125502,21989,19
125502,2313,19
125502,9221,18
125502,603,17
125502,8717,15
125502,18318,13
125502,5051,12
125502,18045,11
125502,17213,11
125502,22111,11
125502,11497,10
125502,12948,10
125502,1659,10
125502,31505,10
125502,20774,9
125502,26126,9
125502,941,9
125502,1642,9
125502,30672,9
125502,275,9
125502,25506,9
125502,4985,9
125502,11221,8
125502,19524,8
125502,1416,8
125502,11644,8
125502,2104,7
125502,25151,7
125502,27556,7
125502,25148,7
125502,237,7
125502,250,7
125502,21438,7
125502,32724,7
125502,27841,7
125502,7457,6
125502,25152,6
125502,25150,6
125502,18640,6
125502,12600,6
125502,2312,6
125502,267,6
125502,24526,6
125502,9477,6
125502,25630,6
125502,10197,5
125502,24995,5
125502,252,5
125502,32686,5
125502,19788,5
125502,32688,5
125502,247,5
125502,15169,4
125502,5090,4
125502,11579,4
125502,25147,4
125502,611,4
125502,20288,4
125502,609,4
125502,11643,4
125502,24999,4
125502,11978,4
125502,11243,4
125502,5481,4
125502,11834,4
125502,22944,4
125502,7654,4
125502,22733,4
125502,25145,4
125502,19316,4
125502,21869,4
125502,1599,4
125502,246,4
125502,243,4
125502,270,4
125502,25438,3
125502,24997,3
125502,271,3
125502,23549,3
125502,21265,3
125502,4107,3
125502,31642,3
125502,26699,3
125502,229,3
125502,31298,3
125502,25064,3
126381,30574,34902
126381,8717,1394
126381,11743,925
126381,1746,477
126381,11557,369
126381,14487,188
126381,4949,170
126381,21550,154
126381,5207,146
126381,1774,115
126381,1750,113
126381,22743,107
126381,8055,106
126381,33114,98
126381,18326,84
126381,22034,78
126381,7852,70
126381,11590,69
126381,30521,66
126381,17213,60
126381,1773,60
126381,18045,59
126381,18367,59
126381,33312,59
126381,8067,53
126381,11665,52
126381,25152,49
126381,22753,47
126381,5051,46
126381,26735,45
126381,32989,44
126381,1642,44
126381,25647,44
126381,10197,43
126381,1659,43
126381,25151,41
126381,11221,40
126381,21989,34
126381,11644,33
126381,32586,32
126381,14467,30
126381,32686,30
126381,8656,30
126381,25153,29
126381,21581,29
126381,9221,28
126381,941,27
126381,30672,26
126381,18318,25
126381,21551,25
126381,2928,25
126381,25438,24
126381,1767,24
126381,25150,23
126381,12948,23
126381,11643,23
126381,4985,23
126381,1771,23
126381,32688,23
126381,10210,22
126381,3389,21
126381,25114,21
126381,3579,21
126381,15698,21
126381,9886,20
126381,23802,20
126381,20774,19
126381,20849,19
126381,12315,19
126381,1777,19
126381,15169,18
126381,8683,18
126381,603,17
126381,28964,17
126381,9611,17
126381,7457,16
126381,25167,16
126381,1416,16
126381,1499,16
126381,3392,15
126381,18054,15
126381,24999,15
126381,11834,15
126381,751,15
126381,32799,15
126381,7008,15
126381,26740,14
126381,29316,14
126381,22736,14
126381,9703,14
126381,23803,14
126381,10644,13
126381,24997,13
126381,4685,13
126381,11658,13
126381,14764,12
126381,25149,12
126381,11673,12
126381,25630,12
126381,1778,12
127249,30574,3998
127249,11743,213
127249,30358,202
127249,28687,142
127249,8717,135
127249,20939,124
127249,14487,76
127249,9221,54
127249,29076,44
127249,30386,43
127249,1691,41
127249,20994,40
127249,22743,37
127249,5207,33
127249,4301,27
127249,14467,25
127249,4300,24
127249,1542,19
127249,25647,19
127249,10210,17
127249,18045,16
127249,8517,16
127249,22753,15
127249,3371,15
127249,11557,14
127249,20926,14
127249,1540,14
127249,8020,14
127249,8055,12
127249,20989,11
127249,30373,11
127249,6434,11
127249,30381,10
127249,3392,9
127249,20849,9
127249,30521,9
127249,32586,8
127249,14552,8
127249,10932,8
127249,1659,8
127249,29083,8
127249,20774,7
127249,3389,7
127249,8067,7
127249,3377,7
127249,22944,7
127249,617,7
127249,10866,7
127249,25685,7
127249,15924,7
127249,27199,6
127249,10197,6
127249,2277,6
127249,3358,6
127249,14535,6
127249,8023,6
127249,31779,6
127249,21989,5
127249,17213,5
127249,14064,5
127249,14764,5
127249,1642,5
127249,603,5
127249,3379,5
127249,10094,5
127249,20957,5
127249,1554,5
127249,11833,5
127249,28688,5
127249,11460,5
127249,615,4
127249,12948,4
127249,20933,4
127249,21003,4
127249,4949,4
127249,31557,4
127249,21953,4
127249,14519,4
127249,8337,4
127249,15736,4
127249,23986,4
127249,25150,3
127249,24995,3
127249,25148,3
127249,5180,3
127249,722,3
127249,28525,3
127249,32080,3
127249,6122,3
127249,15392,3
127249,9730,3
127249,8545,3
127249,14469,3
127249,10115,3
127249,11818,3
127249,20147,3
127249,26182,3
127249,26425,3
127249,27512,3
127249,22580,3
128711,30574,6165
128711,8717,314
128711,11743,239
128711,19961,102
128711,10342,96
128711,11557,91
128711,33777,64
128711,2828,64
128711,22034,58
128711,1746,58
128711,22743,56
128711,18367,38
128711,4949,33
128711,5207,21
128711,8055,21
128711,30521,19
128711,22753,18
128711,21989,18
128711,14487,18
128711,23171,18
128711,2835,18
128711,33804,17
128711,9221,16
128711,8067,15
128711,2829,15
128711,5051,14
128711,33927,14
128711,18045,12
128711,25647,12
128711,33825,12
128711,33926,11
128711,33925,11
128711,20849,10
128711,20570,10
128711,33410,10
128711,22689,9
128711,10197,9
128711,26735,9
128711,2838,9
128711,10344,9
128711,18326,8
128711,12948,8
128711,4985,8
128711,15392,8
128711,1750,8
128711,33942,8
128711,31133,7
128711,1416,7
128711,33390,7
128711,15424,7
128711,2833,7
128711,10348,7
128711,33928,7
128711,19968,7
128711,11590,6
128711,20774,6
128711,17213,6
128711,25147,6
128711,25149,6
128711,32799,6
128711,8656,6
128711,2928,6
128711,15858,6
128711,2834,6
128711,2825,6
128711,15169,5
128711,25150,5
128711,32586,5
128711,14552,5
128711,31140,5
128711,9484,5
128711,24992,5
128711,8346,5
128711,20125,5
128711,34153,5
128711,34155,5
128711,33910,5
128711,1774,5
128711,18001,5
128711,33984,5
128711,2823,5
128711,32220,5
128711,1916,5
128711,8665,5
128711,2819,5
128711,26138,4
128711,21111,4
128711,20288,4
128711,941,4
128711,1642,4
128711,30672,4
128711,603,4
128711,10210,4
128711,10093,4
128711,12315,4
128711,12553,4
128711,23931,4
128711,31141,4
128711,8683,4
128711,8070,4
135611,21773,358
135611,30574,277
135611,27438,253
135611,14467,75
135611,4594,72
135611,3392,66
135611,5207,65
135611,3389,65
135611,15048,64
135611,4522,59
135611,17213,56
135611,18367,52
135611,3371,44
135611,4615,44
135611,18045,39
135611,21689,39
135611,30208,38
135611,15067,35
135611,9221,33
135611,10641,31
135611,5105,30
135611,17591,28
135611,10644,25
135611,4561,25
135611,22753,24
135611,14552,23
135611,1642,22
135611,10197,21
135611,3358,21
135611,8717,20
135611,23743,20
135611,5751,19
135611,4949,19
135611,4605,19
135611,4611,19
135611,9886,17
135611,3379,17
135611,19738,17
135611,4587,17
135611,25152,16
135611,20849,15
135611,3377,15
135611,11743,14
135611,25148,13
135611,30755,13
135611,30756,13
135611,7457,12
135611,32586,12
135611,30205,12
135611,5768,12
135611,5858,12
135611,30521,11
135611,14764,11
135611,941,11
135611,10932,11
135611,25562,11
135611,10891,11
135611,18324,11
135611,11590,10
135611,20774,10
135611,22689,10
135611,25153,10
135611,26735,10
135611,12680,10
135611,25146,10
135611,21685,10
135611,350,10
135611,15169,9
135611,18318,9
135611,10210,9
135611,25149,9
135611,5481,9
135611,5776,9
135611,25144,9
135611,32865,9
135611,11123,9
135611,8055,8
135611,10094,8
135611,25000,8
135611,19733,8
135611,21739,8
135611,24992,8
135611,25151,7
135611,25150,7
135611,27556,7
135611,2277,7
135611,25147,7
135611,18054,7
135611,603,7
135611,11503,7
135611,23831,7
135611,11978,7
135611,3614,7
135611,4600,7
135611,7725,7
135611,18525,7
135611,31430,7
135611,25145,7
135611,25726,7
135611,5361,7
138399,30574,4406
138399,13561,560
138399,7778,444
138399,14821,276
138399,13547,262
138399,33268,237
138399,8717,137
138399,11743,107
138399,11557,68
138399,30173,56
138399,27199,49
138399,24051,48
138399,7739,47
138399,7806,45
138399,33262,45
138399,32045,45
138399,7746,44
138399,22743,37
138399,13568,35
138399,2768,25
138399,5207,24
138399,10064,24
138399,7784,22
138399,26837,21
138399,25149,20
138399,2766,19
138399,11305,18
138399,18045,18
138399,10059,17
138399,15295,17
138399,26771,15
138399,13528,15
138399,1642,14
138399,5481,14
138399,22753,13
138399,9221,13
138399,30358,13
138399,13564,13
138399,7743,12
138399,25147,11
138399,7858,11
138399,25093,11
138399,29045,11
138399,25151,10
138399,25148,10
138399,7836,10
138399,1691,9
138399,20774,9
138399,25150,9
138399,24997,9
138399,26625,9
138399,25122,9
138399,24050,9
138399,13597,8
138399,22973,7
138399,603,7
138399,24996,7
138399,19103,7
138399,25146,7
138399,13555,7
138399,7760,7
138399,26785,6
138399,10644,6
138399,25152,6
138399,10094,6
138399,7787,6
138399,13550,6
138399,26024,6
138399,22689,5
138399,30521,5
138399,25167,5
138399,32586,5
138399,24995,5
138399,1659,5
138399,831,5
138399,8922,5
138399,14856,5
138399,13552,5
138399,33264,5
138399,5090,4
138399,29011,4
138399,8055,4
138399,18054,4
138399,24993,4
138399,686,4
138399,27398,4
138399,19052,4
138399,19083,4
138399,29550,4
138399,27176,4
138399,13599,4
138399,24071,4
138399,24049,4
138399,15296,4
138399,33263,4
138399,26624,4
138399,30174,4
138399,27535,3
138399,805,3
138399,13583,3
139087,30574,12960
139087,11743,484
139087,8717,407
139087,18001,145
139087,5066,126
139087,11557,116
139087,19030,85
139087,240,82
139087,22743,80
139087,12874,78
139087,5058,77
139087,19017,68
139087,5073,62
139087,8055,60
139087,18326,55
139087,5751,54
139087,24728,52
139087,5207,49
139087,236,45
139087,13270,45
139087,22034,44
139087,17213,42
139087,8067,41
139087,18011,41
139087,14487,40
139087,18367,39
139087,4949,36
139087,11590,34
139087,1416,30
139087,18525,30
139087,10641,29
139087,10644,26
139087,30521,26
139087,251,26
139087,5078,26
139087,261,25
139087,10197,24
139087,5776,24
139087,19032,23
139087,248,22
139087,31430,22
139087,18045,21
139087,22753,20
139087,9221,20
139087,21989,19
139087,19034,18
139087,31505,17
139087,5077,17
139087,941,16
139087,12948,15
139087,32586,15
139087,272,15
139087,5051,15
139087,12877,15
139087,26138,14
139087,20288,14
139087,14467,14
139087,5746,14
139087,5072,14
139087,12880,14
139087,30672,13
139087,23931,13
139087,18015,13
139087,18318,12
139087,1659,12
139087,5747,12
139087,18801,12
139087,15169,11
139087,603,11
139087,254,11
139087,19524,11
139087,9477,11
139087,24374,11
139087,10932,10
139087,9484,10
139087,5079,10
139087,19031,10
139087,18292,9
139087,5775,9
139087,19033,9
139087,5090,8
139087,25152,8
139087,25167,8
139087,7852,8
139087,4985,8
139087,24716,8
139087,473,8
139087,1931,8
139087,10210,7
139087,24996,7
139087,5765,7
139087,30768,7
139087,20241,7
139087,25147,6
139087,10093,6
139087,25149,6
139087,22333,6
139087,13759,6
139087,10658,6
139087,14790,6
139254,30574,322
139254,11743,292
139254,7009,266
139254,14467,137
139254,11557,104
139254,3216,95
139254,22743,57
139254,5207,54
139254,14552,47
139254,3218,47
139254,27199,37
139254,26138,33
139254,509,31
139254,18045,27
139254,4949,27
139254,3232,27
139254,7016,27
139254,8656,25
139254,9221,19
139254,2423,19
139254,1642,18
139254,22753,16
139254,14487,16
139254,3231,16
139254,4605,15
139254,32686,15
139254,11780,14
139254,26305,14
139254,2928,14
139254,3228,14
139254,21989,13
139254,10197,13
139254,8717,12
139254,22034,12
139254,32586,12
139254,21689,12
139254,2931,12
139254,20774,11
139254,17213,11
139254,14461,11
139254,3225,11
139254,7025,11
139254,18367,10
139254,15169,9
139254,30521,9
139254,12948,9
139254,7027,9
139254,11590,8
139254,3389,8
139254,3371,8
139254,9886,8
139254,23931,8
139254,14523,8
139254,22509,8
139254,3219,8
139254,8055,7
139254,10093,7
139254,1659,7
139254,25506,7
139254,5481,7
139254,14539,7
139254,4588,7
139254,11644,7
139254,8683,7
139254,14538,7
139254,7026,7
139254,20849,6
139254,5444,6
139254,30672,6
139254,10210,6
139254,31505,6
139254,9477,6
139254,22944,6
139254,5051,6
139254,14460,6
139254,8662,6
139254,8067,5
139254,941,5
139254,603,5
139254,3358,5
139254,24997,5
139254,1078,5
139254,25822,5
139254,9638,5
139254,1007,5
139254,28839,5
139254,32688,5
139254,7023,5
139254,3223,5
139254,11399,5
139254,7019,5
139254,25152,4
139254,25150,4
139254,1416,4
139254,31557,4
139254,14485,4
139254,29351,4
139254,13176,4
139254,9816,4
139254,514,4
144800,30574,7889
144800,8717,385
144800,11743,383
144800,11557,274
144800,11305,138
144800,26837,97
144800,22743,73
144800,20939,70
144800,5207,59
144800,26771,55
144800,30358,47
144800,30521,44
144800,18045,34
144800,22034,33
144800,11590,29
144800,9221,28
144800,22753,24
144800,14821,23
144800,4949,21
144800,18367,20
144800,1416,20
144800,8067,19
144800,26894,19
144800,5751,18
144800,32586,18
144800,17213,16
144800,32302,16
144800,11055,16
144800,26785,14
144800,29037,14
144800,20849,13
144800,19835,13
144800,1642,13
144800,19524,13
144800,21989,12
144800,1659,12
144800,28300,12
144800,1691,11
144800,18326,11
144800,941,11
144800,24080,11
144800,30672,11
144800,26138,10
144800,18919,10
144800,27398,10
144800,5090,9
144800,12948,9
144800,20994,9
144800,31505,9
144800,5481,9
144800,8346,9
144800,28792,9
144800,20288,8
144800,17591,8
144800,20117,8
144800,11056,8
144800,15169,7
144800,27556,7
144800,20279,7
144800,9477,7
144800,32099,7
144800,31430,7
144800,24060,7
144800,19832,7
144800,20774,6
144800,31617,6
144800,11491,6
144800,5444,6
144800,22545,6
144800,18318,6
144800,25147,6
144800,25149,6
144800,25148,6
144800,25506,6
144800,9484,6
144800,25822,6
144800,4985,6
144800,30766,6
144800,21374,6
144800,22816,6
144800,22733,6
144800,2359,6
144800,18300,6
144800,25152,5
144800,25151,5
144800,27535,5
144800,25150,5
144800,30573,5
144800,5105,5
144800,29076,5
144800,603,5
144800,30551,5
144800,24526,5
144800,5051,5
144800,12868,5
144800,20287,5
144800,18991,5
144800,6443,5
144800,25505,5
144800,21436,5
148821,30574,8659
148821,14552,523
148821,21689,359
148821,2938,236
148821,8717,193
148821,2867,165
148821,21773,141
148821,15924,137
148821,3027,72
148821,25726,63
148821,4605,58
148821,11557,34
148821,5207,29
148821,26816,28
148821,10937,23
148821,18045,22
148821,14467,22
148821,22743,20
148821,9221,14
148821,20849,14
148821,17213,13
148821,10638,13
148821,10932,12
148821,12122,12
148821,31155,11
148821,3169,11
148821,2967,11
148821,32586,10
148821,26735,10
148821,9318,10
148821,4949,9
148821,15904,9
148821,30521,8
148821,14487,8
148821,32796,8
148821,341,8
148821,11743,7
148821,22689,7
148821,30755,7
148821,30756,7
148821,4594,7
148821,2982,7
148821,2947,7
148821,15917,7
148821,20774,6
148821,25151,6
148821,14572,6
148821,3084,6
148821,15903,6
148821,2869,6
148821,22753,5
148821,3371,5
148821,25114,5
148821,21739,5
148821,21766,5
148821,19666,5
148821,30693,5
148821,21788,5
148821,29434,5
148821,30599,5
148821,19949,5
148821,15912,5
148821,21989,4
148821,22545,4
148821,603,4
148821,24996,4
148821,14521,4
148821,14601,4
148821,19672,4
148821,19677,4
148821,2970,4
148821,14582,4
148821,15041,4
148821,2870,4
148821,615,3
148821,14764,3
148821,18990,3
148821,3377,3
148821,26740,3
148821,21487,3
148821,4615,3
148821,21274,3
148821,10316,3
148821,4587,3
148821,32099,3
148821,28964,3
148821,22376,3
148821,14520,3
148821,21685,3
148821,14573,3
148821,14602,3
148821,14544,3
148821,8683,3
148821,3001,3
148821,3179,3
148821,30753,3
148821,2950,3
148821,29624,3
148821,15926,3
148821,14590,3
153175,30574,2198
153175,11305,863
153175,11743,82
153175,22743,80
153175,9221,69
153175,24947,55
153175,10731,48
153175,11634,48
153175,8717,33
153175,14361,33
153175,26785,25
153175,24949,23
153175,5207,20
153175,19993,20
153175,10210,17
153175,27199,15
153175,11557,14
153175,20774,14
153175,10197,14
153175,25923,14
153175,25924,13
153175,7964,12
153175,22753,10
153175,18045,10
153175,26897,10
153175,30521,10
153175,10729,10
153175,20849,9
153175,5090,9
153175,10094,9
153175,18886,8
153175,26842,8
153175,22944,8
153175,1691,7
153175,26816,7
153175,11376,7
153175,14311,7
153175,11370,6
153175,17213,6
153175,12940,6
153175,26837,6
153175,30667,6
153175,11348,6
153175,11340,5
153175,6122,5
153175,29149,5
153175,1033,5
153175,25926,5
153175,15169,4
153175,603,4
153175,22526,4
153175,26771,4
153175,25106,4
153175,134,4
153175,11372,4
153175,23549,4
153175,11386,4
153175,13005,4
153175,11321,4
153175,7963,4
153175,11635,4
153175,24960,3
153175,25765,3
153175,21989,3
153175,14764,3
153175,32586,3
153175,10093,3
153175,3377,3
153175,5481,3
153175,31557,3
153175,32088,3
153175,27401,3
153175,15392,3
153175,13962,3
153175,20811,3
153175,11378,3
153175,7415,3
153175,29145,3
153175,15349,3
153175,28075,3
153175,24791,3
153175,30063,3
153175,11636,3
153175,11339,3
153175,25151,2
153175,25167,2
153175,26126,2
153175,25000,2
153175,22933,2
153175,20125,2
153175,26697,2
153175,13363,2
153175,10743,2
153175,2156,2
153175,3970,2
153175,13960,2
153175,7917,2
153175,15179,2
153175,30065,2
153175,11327,2
153866,8717,140
153866,6953,71
153866,15048,62
153866,6242,62
153866,11743,56
153866,6857,45
153866,17124,44
153866,6895,42
153866,30574,38
153866,6888,33
153866,6828,33
153866,7778,32
153866,22743,29
153866,11557,27
153866,13561,26
153866,27199,25
153866,11305,23
153866,5207,22
153866,9221,22
153866,7725,22
153866,17129,20
153866,12680,20
153866,6597,19
153866,6829,16
153866,6960,15
153866,6866,15
153866,16799,14
153866,13547,14
153866,7484,14
153866,15067,13
153866,22753,12
153866,29005,11
153866,3885,11
153866,1691,10
153866,7739,10
153866,9006,9
153866,20849,8
153866,5090,8
153866,16805,8
153866,20774,7
153866,15169,7
153866,19974,7
153866,18045,7
153866,6838,7
153866,10397,7
153866,6914,6
153866,15060,6
153866,6847,5
153866,25014,5
153866,20785,5
153866,22034,4
153866,25152,4
153866,6920,4
153866,20781,4
153866,25033,4
153866,26735,4
153866,17138,4
153866,17086,4
153866,17090,4
153866,6891,4
153866,26837,4
153866,5180,4
153866,33150,4
153866,10404,4
153866,7746,4
153866,6596,4
153866,969,4
153866,25234,3
153866,33165,3
153866,14064,3
153866,14764,3
153866,6909,3
153866,603,3
153866,25034,3
153866,6843,3
153866,1078,3
153866,23605,3
153866,1540,3
153866,13528,3
153866,7482,3
153866,6902,3
153866,28999,3
153866,9730,3
153866,5332,3
153866,24164,3
153866,7806,3
153866,25329,3
153866,597,3
153866,10296,3
153866,27212,3
153866,25309,3
153866,5300,3
153866,575,3
153866,16027,3
153866,26992,3
153866,6869,3
153866,25165,3
153866,4262,3
153866,6868,2
153866,5245,2
156529,30574,2173
156529,13561,1294
156529,7778,509
156529,13547,260
156529,26837,192
156529,11743,183
156529,26771,147
156529,7806,122
156529,24051,108
156529,7739,100
156529,7746,93
156529,13568,77
156529,10059,76
156529,10064,75
156529,13528,69
156529,11557,64
156529,31830,64
156529,7784,57
156529,27199,48
156529,32982,40
156529,22743,39
156529,13564,38
156529,8717,33
156529,11305,31
156529,18045,30
156529,25093,29
156529,1642,28
156529,7836,27
156529,2766,26
156529,1691,25
156529,26894,25
156529,13597,25
156529,5207,24
156529,7858,22
156529,7743,22
156529,2768,19
156529,26785,16
156529,27398,16
156529,28300,16
156529,25152,14
156529,25151,14
156529,5481,14
156529,24050,14
156529,27176,13
156529,25150,12
156529,10197,12
156529,18001,12
156529,31831,12
156529,13583,12
156529,26897,11
156529,24997,11
156529,25149,10
156529,25148,10
156529,7824,10
156529,4044,10
156529,13594,10
156529,13567,10
156529,7776,10
156529,13596,10
156529,2277,9
156529,18054,9
156529,11665,9
156529,13550,9
156529,31082,9
156529,5704,9
156529,10081,8
156529,12923,8
156529,21989,7
156529,25153,7
156529,9886,7
156529,25147,7
156529,30358,7
156529,10210,7
156529,24996,7
156529,15048,7
156529,1540,7
156529,25146,7
156529,25145,7
156529,24728,7
156529,10074,7
156529,9080,7
156529,9097,7
156529,11590,6
156529,22753,6
156529,9221,6
156529,615,6
156529,30521,6
156529,1542,6
156529,603,6
156529,13575,6
156529,7760,6
156529,13593,6
156529,13599,6
156529,25122,6
156529,9597,6
156529,9084,6
156529,13552,6
156529,7356,6
156529,5485,6
156529,12613,6
156530,30574,1884
156530,13561,1599
156530,13547,587
156530,8782,551
156530,26837,232
156530,7806,149
156530,24051,128
156530,7746,110
156530,10064,102
156530,10059,94
156530,11557,77
156530,13528,75
156530,8717,71
156530,11743,68
156530,31830,68
156530,27199,65
156530,8780,65
156530,7739,63
156530,26771,62
156530,13564,56
156530,32982,49
156530,22743,47
156530,18045,40
156530,1642,35
156530,26894,35
156530,13568,35
156530,5207,34
156530,7784,34
156530,7858,34
156530,1691,33
156530,25093,33
156530,7836,31
156530,2766,26
156530,13597,25
156530,2768,25
156530,7743,25
156530,25151,23
156530,28300,20
156530,27176,20
156530,26785,19
156530,25152,19
156530,24050,19
156530,31831,18
156530,10197,17
156530,5481,17
156530,25150,16
156530,26897,15
156530,27398,15
156530,24997,14
156530,7776,14
156530,13596,14
156530,11665,13
156530,7824,13
156530,13567,13
156530,13583,13
156530,11305,12
156530,25148,12
156530,12923,12
156530,7760,11
156530,11590,10
156530,603,10
156530,25149,10
156530,4044,10
156530,9084,10
156530,13552,10
156530,13550,10
156530,31082,10
156530,10210,9
156530,24996,9
156530,13594,9
156530,18001,9
156530,10074,9
156530,9097,9
156530,5704,9
156530,9221,8
156530,21989,8
156530,30521,8
156530,30358,8
156530,18054,8
156530,13575,8
156530,25146,8
156530,25145,8
156530,13593,8
156530,2173,8
156530,22753,7
156530,25153,7
156530,2277,7
156530,25147,7
156530,941,7
156530,24999,7
156530,15362,7
156530,25122,7
156530,29045,7
156530,7356,7
156530,20849,6
156530,831,6
156530,14821,6
156530,7750,6
156530,7807,6
156530,12613,6
156532,30574,1706
156532,13561,1241
156532,7778,490
156532,13547,435
156532,26837,191
156532,11743,173
156532,26771,137
156532,7806,122
156532,24051,103
156532,7739,95
156532,7746,88
156532,10064,80
156532,13568,76
156532,11557,72
156532,10059,72
156532,31830,61
156532,7784,60
156532,13528,58
156532,27199,46
156532,32982,44
156532,13564,39
156532,22743,36
156532,11305,31
156532,1642,28
156532,25093,28
156532,18045,27
156532,7836,27
156532,8717,25
156532,2766,25
156532,1691,22
156532,26894,22
156532,7858,22
156532,13597,21
156532,7743,21
156532,5207,20
156532,2768,20
156532,5481,16
156532,27176,16
156532,26785,15
156532,28300,15
156532,24050,14
156532,31831,13
156532,13583,13
156532,25152,12
156532,25151,12
156532,25150,12
156532,13550,12
156532,10197,11
156532,24997,11
156532,25149,11
156532,7824,11
156532,7776,11
156532,26897,10
156532,27398,10
156532,13594,10
156532,9097,10
156532,13596,10
156532,11665,9
156532,4044,9
156532,18001,9
156532,12923,9
156532,25145,8
156532,31082,8
156532,5704,8
156532,11590,7
156532,18054,7
156532,603,7
156532,10210,7
156532,25148,7
156532,25146,7
156532,7760,7
156532,13538,7
156532,13567,7
156532,10081,7
156532,9080,7
156532,12613,7
156532,9221,6
156532,20849,6
156532,20939,6
156532,21989,6
156532,30521,6
156532,26842,6
156532,1542,6
156532,2277,6
156532,30358,6
156532,1540,6
156532,751,6
156532,13575,6
156532,13593,6
156532,13599,6
156532,13552,6
156532,7356,6
156532,25153,5
156532,24996,5
156532,24993,5
156532,722,5
156532,7805,5
156532,7807,5
156532,7827,5
156532,20833,5
156533,30574,3456
156533,13561,1373
156533,7778,1224
156533,13547,504
156533,26837,210
156533,11743,193
156533,26771,156
156533,7806,137
156533,24051,121
156533,7739,106
156533,7746,103
156533,13568,92
156533,10059,82
156533,10064,81
156533,11557,72
156533,13528,68
156533,31830,63
156533,7784,62
156533,27199,52
156533,13564,45
156533,32982,45
156533,22743,42
156533,8717,33
156533,25093,32
156533,18045,31
156533,1642,31
156533,2766,30
156533,11305,29
156533,13597,29
156533,7836,29
156533,26894,28
156533,7858,28
156533,5207,27
156533,1691,27
156533,7743,23
156533,2768,20
156533,28300,19
156533,26785,18
156533,25152,17
156533,5481,17
156533,27176,17
156533,27398,16
156533,10197,15
156533,31831,15
156533,13583,15
156533,25150,14
156533,24050,14
156533,13550,13
156533,26897,12
156533,25151,12
156533,11665,12
156533,7824,12
156533,25149,11
156533,13567,11
156533,7776,11
156533,13596,11
156533,18054,10
156533,24997,10
156533,13594,10
156533,2277,9
156533,25148,9
156533,25145,9
156533,4044,9
156533,9084,9
156533,31082,9
156533,12923,9
156533,30521,8
156533,30358,8
156533,15362,8
156533,25146,8
156533,14821,8
156533,7760,8
156533,13593,8
156533,18001,8
156533,10081,8
156533,9097,8
156533,20939,7
156533,25153,7
156533,941,7
156533,603,7
156533,15048,7
156533,1540,7
156533,25122,7
156533,29045,7
156533,10074,7
156533,13552,7
156533,5704,7
156533,11590,6
156533,9221,6
156533,20849,6
156533,25147,6
156533,10210,6
156533,24996,6
156533,24995,6
156533,13575,6
156533,831,6
156533,13599,6
156533,9080,6
156533,7356,6
156533,12613,6
156534,30574,3898
156534,13561,3222
156534,7778,1557
156534,13547,1277
156534,8782,1202
156534,26837,502
156534,11557,466
156534,11743,416
156534,26771,375
156534,7806,294
156534,24051,229
156534,7746,221
156534,10059,201
156534,10064,199
156534,13568,196
156534,13528,158
156534,7784,145
156534,7739,127
156534,8780,127
156534,27199,121
156534,22743,119
156534,11305,101
156534,31830,101
156534,1642,87
156534,13564,85
156534,26894,76
156534,18045,75
156534,5207,74
156534,7858,65
156534,2768,62
156534,7743,56
156534,32982,56
156534,13597,53
156534,25093,53
156534,30521,50
156534,2766,50
156534,30639,49
156534,25151,46
156534,26785,43
156534,7836,43
156534,8717,39
156534,5481,39
156534,27398,37
156534,7843,37
156534,7760,36
156534,11590,35
156534,1691,35
156534,28300,34
156534,27176,34
156534,24050,31
156534,7824,30
156534,13550,30
156534,25152,29
156534,24997,29
156534,11665,29
156534,32586,28
156534,25150,26
156534,31831,26
156534,13588,25
156534,20939,24
156534,4949,24
156534,13575,24
156534,13583,24
156534,12923,24
156534,10197,23
156534,30687,23
156534,13567,23
156534,26897,22
156534,4044,22
156534,2277,21
156534,25149,21
156534,24996,21
156534,14821,21
156534,5704,21
156534,13596,20
156534,603,19
156534,22753,18
156534,10210,18
156534,7776,18
156534,1659,17
156534,1540,17
156534,19083,17
156534,29045,17
156534,10081,17
156534,25122,16
156534,9221,15
156534,8055,15
156534,25167,15
156534,25153,15
156534,13594,15
156534,9084,15
156534,7750,15
156534,13552,15
156534,18990,14
156534,30358,14
156534,18054,14
156534,25148,14
156534,18051,14
156534,14957,14
156534,11517,14
160848,30574,7746
160848,7778,513
160848,13561,425
160848,13547,136
160848,8717,57
160848,7739,56
160848,11743,51
160848,7746,48
160848,22743,37
160848,7806,33
160848,11557,29
160848,29005,27
160848,8517,26
160848,13568,24
160848,11305,22
160848,28999,22
160848,7784,21
160848,26837,20
160848,13528,16
160848,15295,16
160848,18045,13
160848,26771,13
160848,7836,13
160848,19277,13
160848,9221,12
160848,1540,11
160848,5207,10
160848,7843,10
160848,7743,10
160848,13564,9
160848,25093,9
160848,13583,9
160848,15296,9
160848,22753,7
160848,20570,7
160848,13597,7
160848,603,6
160848,32125,6
160848,20939,5
160848,30521,5
160848,7858,5
160848,30639,5
160848,28992,5
160848,2277,4
160848,30358,4
160848,7760,4
160848,22550,4
